source_id,source_type,source_name,source_database,source_url,search_query,download_date,download_file,license_or_terms_note,inclusion_summary,exclusion_summary,curator_note
EXTSRC-000663,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL405847_offset_0; activity_by_molecule_CHEMBL405847_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL405847_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000664,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL405998_offset_0; activity_by_molecule_CHEMBL405998_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL405998_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000665,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL406357_offset_0; activity_by_molecule_CHEMBL406357_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL406357_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000666,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL4066104_offset_0; activity_by_molecule_CHEMBL4066104_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL4066104_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000667,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL406668_offset_0; activity_by_molecule_CHEMBL406668_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL406668_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000668,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL406686_offset_0; activity_by_molecule_CHEMBL406686_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL406686_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000669,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL406899_offset_0; activity_by_molecule_CHEMBL406899_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL406899_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000670,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL407026_offset_0; activity_by_molecule_CHEMBL407026_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL407026_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000671,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL407076_offset_0; activity_by_molecule_CHEMBL407076_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL407076_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000672,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL407083_offset_0; activity_by_molecule_CHEMBL407083_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL407083_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000673,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL407103_offset_0; activity_by_molecule_CHEMBL407103_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL407103_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000674,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL407287_offset_0; activity_by_molecule_CHEMBL407287_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL407287_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000675,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL407395_offset_0; activity_by_molecule_CHEMBL407395_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL407395_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000676,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL407522_offset_0; activity_by_molecule_CHEMBL407522_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL407522_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000677,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL407761_offset_0; activity_by_molecule_CHEMBL407761_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL407761_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000678,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL408024_offset_0; activity_by_molecule_CHEMBL408024_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL408024_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000679,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL408038_offset_0; activity_by_molecule_CHEMBL408038_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL408038_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000680,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL408110_offset_0; activity_by_molecule_CHEMBL408110_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL408110_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000681,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL408285_offset_0; activity_by_molecule_CHEMBL408285_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL408285_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000682,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL408360_offset_0; activity_by_molecule_CHEMBL408360_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL408360_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000683,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL408469_offset_0; activity_by_molecule_CHEMBL408469_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL408469_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000684,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL408597_offset_0; activity_by_molecule_CHEMBL408597_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL408597_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000685,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL410218_offset_0; activity_by_molecule_CHEMBL410218_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL410218_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000686,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL410775_offset_0; activity_by_molecule_CHEMBL410775_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL410775_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000687,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL410837_offset_0; activity_by_molecule_CHEMBL410837_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL410837_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000688,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL410838_offset_0; activity_by_molecule_CHEMBL410838_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL410838_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000689,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL411015_offset_0; activity_by_molecule_CHEMBL411015_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL411015_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000690,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL411108_offset_0; activity_by_molecule_CHEMBL411108_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL411108_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
